Id,OwnerId,Name,Effective_From__c,Loan_Number__c,Loan_Id_Ext__c,Tal_migrated__c
a0EFf0000005paVMAQ,005Ff000001F2fFIAS,a0EFf0000005paV,2022-03-31,a00Ff000003X7C8IAK,HOU/DEL/0223/02995,YES
a0EFf0000005paWMAQ,005Ff000001F2fFIAS,a0EFf0000005paW,2022-03-31,a00Ff000003X7BbIAK,HOU/DEL/0223/02962,YES
a0EFf0000005paXMAQ,005Ff000001F2fFIAS,a0EFf0000005paX,2022-03-31,a00Ff000003X7AmIAK,HOU/DEL/0223/02911,YES
a0EFf0000005paYMAQ,005Ff000001F2fFIAS,a0EFf0000005paY,2022-03-31,a00Ff000003X76zIAC,HOU/DEL/0223/03175,YES
a0EFf0000005paZMAQ,005Ff000001F2fFIAS,a0EFf0000005paZ,2022-03-31,a00Ff000003X76yIAC,HOU/DEL/0223/03174,YES
a0EFf0000005paaMAA,005Ff000001F2fFIAS,a0EFf0000005paa,2022-03-31,a00Ff000003X7DqIAK,HOU/DEL/0223/03101,YES
a0EFf0000005pabMAA,005Ff000001F2fFIAS,a0EFf0000005pab,2022-03-31,a00Ff000003X7APIA0,HOU/DEL/0223/02888,YES
a0EFf0000005pacMAA,005Ff000001F2fFIAS,a0EFf0000005pac,2022-03-31,a00Ff000003QSOtIAO,HOU/DEL/0223/00057,YES
a0EFf0000005padMAA,005Ff000001F2fFIAS,a0EFf0000005pad,2022-03-31,a00Ff000003X77FIAS,HOU/DEL/0223/03191,YES
a0EFf0000005paeMAA,005Ff000001F2fFIAS,a0EFf0000005pae,2022-03-31,a00Ff000003X770IAC,HOU/DEL/0223/03176,YES
a0EFf0000005pafMAA,005Ff000001F2fFIAS,a0EFf0000005paf,2022-03-31,a00Ff000003X76iIAC,HOU/DEL/0223/03158,YES
a0EFf0000005pagMAA,005Ff000001F2fFIAS,a0EFf0000005pag,2022-03-31,a00Ff000003QPLLIA4,HOU/DEL/0223/00632,YES
a0EFf0000005pahMAA,005Ff000001F2fFIAS,a0EFf0000005pah,2022-03-31,a00Ff000003QPL4IAO,HOU/DEL/0223/00615,YES
a0EFf0000005paiMAA,005Ff000001F2fFIAS,a0EFf0000005pai,2022-03-31,a00Ff000003X79oIAC,HOU/DEL/0223/02851,YES
a0EFf0000005pajMAA,005Ff000001F2fFIAS,a0EFf0000005paj,2022-03-31,a00Ff000003X6tIIAS,HOU/DEL/0223/02127,YES
a0EFf0000005pakMAA,005Ff000001F2fFIAS,a0EFf0000005pak,2022-03-31,a00Ff000003X6trIAC,HOU/DEL/0223/02162,YES
a0EFf0000005palMAA,005Ff000001F2fFIAS,a0EFf0000005pal,2022-03-31,a00Ff000003X6uQIAS,HOU/DEL/0223/02197,YES
a0EFf0000005pamMAA,005Ff000001F2fFIAS,a0EFf0000005pam,2022-03-31,a00Ff000003X6vXIAS,HOU/DEL/0223/02266,YES
a0EFf0000005panMAA,005Ff000001F2fFIAS,a0EFf0000005pan,2022-03-31,a00Ff000003QSOjIAO,HOU/DEL/0223/00047,YES
a0EFf0000005paoMAA,005Ff000001F2fFIAS,a0EFf0000005pao,2022-03-31,a00Ff000003X79cIAC,HOU/DEL/0223/02839,YES
a0EFf0000005papMAA,005Ff000001F2fFIAS,a0EFf0000005pap,2022-03-31,a00Ff000003X7BDIA0,HOU/DEL/0223/02938,YES
a0EFf0000005paqMAA,005Ff000001F2fFIAS,a0EFf0000005paq,2022-03-31,a00Ff000003X6uTIAS,HOU/DEL/0223/02200,YES
a0EFf0000005parMAA,005Ff000001F2fFIAS,a0EFf0000005par,2022-03-31,a00Ff000003X6RFIA0,HOU/DEL/0223/01190,YES
a0EFf0000005pasMAA,005Ff000001F2fFIAS,a0EFf0000005pas,2022-03-31,a00Ff000003X7BwIAK,HOU/DEL/0223/02983,YES
a0EFf0000005patMAA,005Ff000001F2fFIAS,a0EFf0000005pat,2022-03-31,a00Ff000003X6tyIAC,HOU/DEL/0223/02169,YES
a0EFf0000005pauMAA,005Ff000001F2fFIAS,a0EFf0000005pau,2022-03-31,a00Ff000003X6SNIA0,HOU/DEL/0223/01260,YES
a0EFf0000005pavMAA,005Ff000001F2fFIAS,a0EFf0000005pav,2022-03-31,a00Ff000003X79ZIAS,HOU/DEL/0223/02836,YES
a0EFf0000005pawMAA,005Ff000001F2fFIAS,a0EFf0000005paw,2022-03-31,a00Ff000003QWFWIA4,HOU/DEL/0223/00675,YES
a0EFf0000005paxMAA,005Ff000001F2fFIAS,a0EFf0000005pax,2022-03-31,a00Ff000003QWFfIAO,HOU/DEL/0223/00684,YES
a0EFf0000005payMAA,005Ff000001F2fFIAS,a0EFf0000005pay,2022-03-31,a00Ff000003X6SYIA0,HOU/DEL/0223/01271,YES
a0EFf0000005pazMAA,005Ff000001F2fFIAS,a0EFf0000005paz,2022-06-30,a00Ff000003X7E8IAK,HOU/DEL/0223/03218,YES
a0EFf0000005pb0MAA,005Ff000001F2fFIAS,a0EFf0000005pb0,2022-06-30,a00Ff000003X7DxIAK,HOU/DEL/0223/03207,YES
a0EFf0000005pb1MAA,005Ff000001F2fFIAS,a0EFf0000005pb1,2022-06-30,a00Ff000003X7E1IAK,HOU/DEL/0223/03211,YES
a0EFf0000005pb2MAA,005Ff000001F2fFIAS,a0EFf0000005pb2,2022-03-31,a00Ff000003X7CpIAK,HOU/DEL/0223/03038,YES
a0EFf0000005pb3MAA,005Ff000001F2fFIAS,a0EFf0000005pb3,2022-03-31,a00Ff000003X7CGIA0,HOU/DEL/0223/03003,YES
a0EFf0000005pb4MAA,005Ff000001F2fFIAS,a0EFf0000005pb4,2022-06-30,a00Ff000003X7E2IAK,HOU/DEL/0223/03212,YES
a0EFf0000005pb5MAA,005Ff000001F2fFIAS,a0EFf0000005pb5,2022-03-31,a00Ff000003X6QhIAK,HOU/DEL/0223/01156,YES
a0EFf0000005pb6MAA,005Ff000001F2fFIAS,a0EFf0000005pb6,2022-06-30,a00Ff000003X7E7IAK,HOU/DEL/0223/03217,YES
a0EFf0000005pb7MAA,005Ff000001F2fFIAS,a0EFf0000005pb7,2022-06-30,a00Ff000003X7E5IAK,HOU/DEL/0223/03215,YES
a0EFf0000005pb8MAA,005Ff000001F2fFIAS,a0EFf0000005pb8,2022-03-31,a00Ff000003X763IAC,HOU/DEL/0223/03117,YES
a0EFf0000005pb9MAA,005Ff000001F2fFIAS,a0EFf0000005pb9,2022-03-31,a00Ff000003X6vCIAS,HOU/DEL/0223/02245,YES
a0EFf0000005pbAMAQ,005Ff000001F2fFIAS,a0EFf0000005pbA,2022-03-31,a00Ff000003QPL8IAO,HOU/DEL/0223/00619,YES
a0EFf0000005pbBMAQ,005Ff000001F2fFIAS,a0EFf0000005pbB,2022-03-31,a00Ff000003X7DpIAK,HOU/DEL/0223/03100,YES
a0EFf0000005pbCMAQ,005Ff000001F2fFIAS,a0EFf0000005pbC,2022-03-31,a00Ff000003X7BSIA0,HOU/DEL/0223/02953,YES
a0EFf0000005pbDMAQ,005Ff000001F2fFIAS,a0EFf0000005pbD,2022-03-31,a00Ff000003X7CVIA0,HOU/DEL/0223/03018,YES
a0EFf0000005pbEMAQ,005Ff000001F2fFIAS,a0EFf0000005pbE,2022-03-31,a00Ff000003X7BnIAK,HOU/DEL/0223/02974,YES
a0EFf0000005pbFMAQ,005Ff000001F2fFIAS,a0EFf0000005pbF,2022-03-31,a00Ff000003QPKaIAO,HOU/DEL/0223/00585,YES
a0EFf0000005pbGMAQ,005Ff000001F2fFIAS,a0EFf0000005pbG,2022-03-31,a00Ff000003X7E5IAK,HOU/DEL/0223/03215,YES
a0EFf0000005pbHMAQ,005Ff000001F2fFIAS,a0EFf0000005pbH,2022-03-31,a00Ff000003X7AOIA0,HOU/DEL/0223/02887,YES
a0EFf0000005pbIMAQ,005Ff000001F2fFIAS,a0EFf0000005pbI,2022-03-31,a00Ff000003X7CfIAK,HOU/DEL/0223/03028,YES
a0EFf0000005pbJMAQ,005Ff000001F2fFIAS,a0EFf0000005pbJ,2022-03-31,a00Ff000003QSOlIAO,HOU/DEL/0223/00049,YES
a0EFf0000005pbKMAQ,005Ff000001F2fFIAS,a0EFf0000005pbK,2022-03-31,a00Ff000003QSOsIAO,HOU/DEL/0223/00056,YES
a0EFf0000005pbLMAQ,005Ff000001F2fFIAS,a0EFf0000005pbL,2022-06-30,a00Ff000003QSOzIAO,HOU/DEL/0223/00063,YES
a0EFf0000005pbMMAQ,005Ff000001F2fFIAS,a0EFf0000005pbM,2022-06-30,a00Ff000003X79zIAC,HOU/DEL/0223/02862,YES
a0EFf0000005pbNMAQ,005Ff000001F2fFIAS,a0EFf0000005pbN,2022-06-30,a00Ff000003X770IAC,HOU/DEL/0223/03176,YES
a0EFf0000005pbOMAQ,005Ff000001F2fFIAS,a0EFf0000005pbO,2022-06-30,a00Ff000003X79sIAC,HOU/DEL/0223/02855,YES
a0EFf0000005pbPMAQ,005Ff000001F2fFIAS,a0EFf0000005pbP,2022-06-30,a00Ff000003X6uTIAS,HOU/DEL/0223/02200,YES
a0EFf0000005pbQMAQ,005Ff000001F2fFIAS,a0EFf0000005pbQ,2022-06-30,a00Ff000003QPL4IAO,HOU/DEL/0223/00615,YES
a0EFf0000005pbRMAQ,005Ff000001F2fFIAS,a0EFf0000005pbR,2022-06-30,a00Ff000003X79cIAC,HOU/DEL/0223/02839,YES
a0EFf0000005pbSMAQ,005Ff000001F2fFIAS,a0EFf0000005pbS,2022-06-30,a00Ff000003QSOtIAO,HOU/DEL/0223/00057,YES
a0EFf0000005pbTMAQ,005Ff000001F2fFIAS,a0EFf0000005pbT,2022-06-30,a00Ff000003X7APIA0,HOU/DEL/0223/02888,YES
a0EFf0000005pbUMAQ,005Ff000001F2fFIAS,a0EFf0000005pbU,2022-06-30,a00Ff000003X76zIAC,HOU/DEL/0223/03175,YES
a0EFf0000005pbVMAQ,005Ff000001F2fFIAS,a0EFf0000005pbV,2022-06-30,a00Ff000003X76iIAC,HOU/DEL/0223/03158,YES
a0EFf0000005pbWMAQ,005Ff000001F2fFIAS,a0EFf0000005pbW,2022-06-30,a00Ff000003X6uqIAC,HOU/DEL/0223/02223,YES
a0EFf0000005pbXMAQ,005Ff000001F2fFIAS,a0EFf0000005pbX,2022-06-30,a00Ff000003X7CtIAK,HOU/DEL/0223/03042,YES
a0EFf0000005pbYMAQ,005Ff000001F2fFIAS,a0EFf0000005pbY,2022-06-30,a00Ff000003QSVkIAO,HOU/DEL/0223/00255,YES
a0EFf0000005pbZMAQ,005Ff000001F2fFIAS,a0EFf0000005pbZ,2022-06-30,a00Ff000003X7CpIAK,HOU/DEL/0223/03038,YES
a0EFf0000005pbaMAA,005Ff000001F2fFIAS,a0EFf0000005pba,2022-06-30,a00Ff000003X6vXIAS,HOU/DEL/0223/02266,YES
a0EFf0000005pbbMAA,005Ff000001F2fFIAS,a0EFf0000005pbb,2022-06-30,a00Ff000003QPLLIA4,HOU/DEL/0223/00632,YES
a0EFf0000005pbcMAA,005Ff000001F2fFIAS,a0EFf0000005pbc,2022-06-30,a00Ff000003X7BFIA0,HOU/DEL/0223/02940,YES
a0EFf0000005pbdMAA,005Ff000001F2fFIAS,a0EFf0000005pbd,2022-06-30,a00Ff000003QPKnIAO,HOU/DEL/0223/00598,YES
a0EFf0000005pbeMAA,005Ff000001F2fFIAS,a0EFf0000005pbe,2022-06-30,a00Ff000003X6v0IAC,HOU/DEL/0223/02233,YES
a0EFf0000005pbfMAA,005Ff000001F2fFIAS,a0EFf0000005pbf,2022-06-30,a00Ff000003QPKdIAO,HOU/DEL/0223/00588,YES
a0EFf0000005pbgMAA,005Ff000001F2fFIAS,a0EFf0000005pbg,2022-06-30,a00Ff000003QPKaIAO,HOU/DEL/0223/00585,YES
a0EFf0000005pbhMAA,005Ff000001F2fFIAS,a0EFf0000005pbh,2022-06-30,a00Ff000003X79DIAS,HOU/DEL/0223/02814,YES
a0EFf0000005pbiMAA,005Ff000001F2fFIAS,a0EFf0000005pbi,2022-06-30,a00Ff000003X6uQIAS,HOU/DEL/0223/02197,YES
a0EFf0000005pbjMAA,005Ff000001F2fFIAS,a0EFf0000005pbj,2022-06-30,a00Ff000003X7C8IAK,HOU/DEL/0223/02995,YES
a0EFf0000005pbkMAA,005Ff000001F2fFIAS,a0EFf0000005pbk,2022-06-30,a00Ff000003X7DwIAK,HOU/DEL/0223/03206,YES
a0EFf0000005pblMAA,005Ff000001F2fFIAS,a0EFf0000005pbl,2022-06-30,a00Ff000003X6trIAC,HOU/DEL/0223/02162,YES
a0EFf0000005pbmMAA,005Ff000001F2fFIAS,a0EFf0000005pbm,2022-06-30,a00Ff000003X6SOIA0,HOU/DEL/0223/01261,YES
a0EFf0000005pbnMAA,005Ff000001F2fFIAS,a0EFf0000005pbn,2022-06-30,a00Ff000003QSVxIAO,HOU/DEL/0223/00268,YES
a0EFf0000005pboMAA,005Ff000001F2fFIAS,a0EFf0000005pbo,2022-06-30,a00Ff000003X7CGIA0,HOU/DEL/0223/03003,YES
a0EFf0000005pbpMAA,005Ff000001F2fFIAS,a0EFf0000005pbp,2022-06-30,a00Ff000003X6uXIAS,HOU/DEL/0223/02204,YES
a0EFf0000005pbqMAA,005Ff000001F2fFIAS,a0EFf0000005pbq,2022-06-30,a00Ff000003X7CfIAK,HOU/DEL/0223/03028,YES
a0EFf0000005pbrMAA,005Ff000001F2fFIAS,a0EFf0000005pbr,2022-06-30,a00Ff000003X7BSIA0,HOU/DEL/0223/02953,YES
a0EFf0000005pbsMAA,005Ff000001F2fFIAS,a0EFf0000005pbs,2022-06-30,a00Ff000003X799IAC,HOU/DEL/0223/02810,YES
a0EFf0000005pbtMAA,005Ff000001F2fFIAS,a0EFf0000005pbt,2022-06-30,a00Ff000003X798IAC,HOU/DEL/0223/02809,YES
a0EFf0000005pbuMAA,005Ff000001F2fFIAS,a0EFf0000005pbu,2022-06-30,a00Ff000003QSP0IAO,HOU/DEL/0223/00064,YES
a0EFf0000005pbvMAA,005Ff000001F2fFIAS,a0EFf0000005pbv,2022-06-30,a00Ff000003X7BnIAK,HOU/DEL/0223/02974,YES
a0EFf0000005pbwMAA,005Ff000001F2fFIAS,a0EFf0000005pbw,2022-06-30,a00Ff000003X7CLIA0,HOU/DEL/0223/03008,YES
a0EFf0000005pbxMAA,005Ff000001F2fFIAS,a0EFf0000005pbx,2022-06-30,a00Ff000003X7BwIAK,HOU/DEL/0223/02983,YES
a0EFf0000005pbyMAA,005Ff000001F2fFIAS,a0EFf0000005pby,2022-06-30,a00Ff000003QSOnIAO,HOU/DEL/0223/00051,YES
a0EFf0000005pbzMAA,005Ff000001F2fFIAS,a0EFf0000005pbz,2022-06-30,a00Ff000003X7BlIAK,HOU/DEL/0223/02972,YES
a0EFf0000005pc0MAA,005Ff000001F2fFIAS,a0EFf0000005pc0,2022-06-30,a00Ff000003QPL8IAO,HOU/DEL/0223/00619,YES
a0EFf0000005pc1MAA,005Ff000001F2fFIAS,a0EFf0000005pc1,2022-06-30,a00Ff000003X763IAC,HOU/DEL/0223/03117,YES
a0EFf0000005pc2MAA,005Ff000001F2fFIAS,a0EFf0000005pc2,2022-06-30,a00Ff000003X7AfIAK,HOU/DEL/0223/02904,YES
a0EFf0000005pc3MAA,005Ff000001F2fFIAS,a0EFf0000005pc3,2022-06-30,a00Ff000003X7DOIA0,HOU/DEL/0223/03073,YES
a0EFf0000005pc4MAA,005Ff000001F2fFIAS,a0EFf0000005pc4,2022-12-31,a00Ff000003QSOzIAO,HOU/DEL/0223/00063,YES
a0EFf0000005pc5MAA,005Ff000001F2fFIAS,a0EFf0000005pc5,2022-06-30,a00Ff000003X7AeIAK,HOU/DEL/0223/02903,YES
a0EFf0000005pc6MAA,005Ff000001F2fFIAS,a0EFf0000005pc6,2022-06-30,a00Ff000003QSP1IAO,HOU/DEL/0223/00065,YES
a0EFf0000005pc7MAA,005Ff000001F2fFIAS,a0EFf0000005pc7,2022-06-30,a00Ff000003X7DqIAK,HOU/DEL/0223/03101,YES
a0EFf0000005pc8MAA,005Ff000001F2fFIAS,a0EFf0000005pc8,2022-06-30,a00Ff000003X7AOIA0,HOU/DEL/0223/02887,YES
a0EFf0000005pc9MAA,005Ff000001F2fFIAS,a0EFf0000005pc9,2022-06-30,a00Ff000003X7BbIAK,HOU/DEL/0223/02962,YES
a0EFf0000005pcAMAQ,005Ff000001F2fFIAS,a0EFf0000005pcA,2022-06-30,a00Ff000003X7BDIA0,HOU/DEL/0223/02938,YES
a0EFf0000005pcBMAQ,005Ff000001F2fFIAS,a0EFf0000005pcB,2022-06-30,a00Ff000003X794IAC,HOU/DEL/0223/02805,YES
a0EFf0000005pcCMAQ,005Ff000001F2fFIAS,a0EFf0000005pcC,2022-06-30,a00Ff000003X7AmIAK,HOU/DEL/0223/02911,YES
a0EFf0000005pcDMAQ,005Ff000001F2fFIAS,a0EFf0000005pcD,2022-06-30,a00Ff000003X6vCIAS,HOU/DEL/0223/02245,YES
a0EFf0000005pcEMAQ,005Ff000001F2fFIAS,a0EFf0000005pcE,2022-06-30,a00Ff000003X77JIAS,HOU/DEL/0223/03195,YES
a0EFf0000005pcFMAQ,005Ff000001F2fFIAS,a0EFf0000005pcF,2022-06-30,a00Ff000003X76yIAC,HOU/DEL/0223/03174,YES
a0EFf0000005pcGMAQ,005Ff000001F2fFIAS,a0EFf0000005pcG,2022-06-30,a00Ff000003X6tDIAS,HOU/DEL/0223/02122,YES
a0EFf0000005pcHMAQ,005Ff000001F2fFIAS,a0EFf0000005pcH,2022-12-31,a00Ff000003X7AeIAK,HOU/DEL/0223/02903,YES
a0EFf0000005pcIMAQ,005Ff000001F2fFIAS,a0EFf0000005pcI,2022-06-30,a00Ff000003QSOwIAO,HOU/DEL/0223/00060,YES
a0EFf0000005pcJMAQ,005Ff000001F2fFIAS,a0EFf0000005pcJ,2022-12-31,a00Ff000003X79ZIAS,HOU/DEL/0223/02836,YES
a0EFf0000005pcKMAQ,005Ff000001F2fFIAS,a0EFf0000005pcK,2022-12-31,a00Ff000003X7BFIA0,HOU/DEL/0223/02940,YES
a0EFf0000005pcLMAQ,005Ff000001F2fFIAS,a0EFf0000005pcL,2022-12-31,a00Ff000003X77JIAS,HOU/DEL/0223/03195,YES
a0EFf0000005pcMMAQ,005Ff000001F2fFIAS,a0EFf0000005pcM,2022-06-30,a00Ff000003QSOsIAO,HOU/DEL/0223/00056,YES
a0EFf0000005pcNMAQ,005Ff000001F2fFIAS,a0EFf0000005pcN,2022-12-31,a00Ff000003X6uOIAS,HOU/DEL/0223/02195,YES
a0EFf0000005pcOMAQ,005Ff000001F2fFIAS,a0EFf0000005pcO,2022-12-31,a00Ff000003QSP1IAO,HOU/DEL/0223/00065,YES
a0EFf0000005pcPMAQ,005Ff000001F2fFIAS,a0EFf0000005pcP,2022-12-31,a00Ff000003X79sIAC,HOU/DEL/0223/02855,YES
a0EFf0000005pcQMAQ,005Ff000001F2fFIAS,a0EFf0000005pcQ,2022-12-31,a00Ff000003QPLWIA4,HOU/DEL/0223/00643,YES
a0EFf0000005pcRMAQ,005Ff000001F2fFIAS,a0EFf0000005pcR,2022-12-31,a00Ff000003X6v0IAC,HOU/DEL/0223/02233,YES
a0EFf0000005pcSMAQ,005Ff000001F2fFIAS,a0EFf0000005pcS,2022-06-30,a00Ff000003X7CVIA0,HOU/DEL/0223/03018,YES
a0EFf0000005pcTMAQ,005Ff000001F2fFIAS,a0EFf0000005pcT,2022-12-31,a00Ff000003X76YIAS,HOU/DEL/0223/03148,YES
a0EFf0000005pcUMAQ,005Ff000001F2fFIAS,a0EFf0000005pcU,2022-12-31,a00Ff000003X6Q2IAK,HOU/DEL/0223/01115,YES
a0EFf0000005pcVMAQ,005Ff000001F2fFIAS,a0EFf0000005pcV,2022-12-31,a00Ff000003X7E1IAK,HOU/DEL/0223/03211,YES
a0EFf0000005pcWMAQ,005Ff000001F2fFIAS,a0EFf0000005pcW,2022-06-30,a00Ff000003X6SYIA0,HOU/DEL/0223/01271,YES
a0EFf0000005pcXMAQ,005Ff000001F2fFIAS,a0EFf0000005pcX,2022-06-30,a00Ff000003QSOjIAO,HOU/DEL/0223/00047,YES
a0EFf0000005pcYMAQ,005Ff000001F2fFIAS,a0EFf0000005pcY,2022-12-31,a00Ff000003X7E7IAK,HOU/DEL/0223/03217,YES
a0EFf0000005pcZMAQ,005Ff000001F2fFIAS,a0EFf0000005pcZ,2022-06-30,a00Ff000003X6uOIAS,HOU/DEL/0223/02195,YES
a0EFf0000005pcaMAA,005Ff000001F2fFIAS,a0EFf0000005pca,2022-06-30,a00Ff000003QPKbIAO,HOU/DEL/0223/00586,YES
a0EFf0000005pcbMAA,005Ff000001F2fFIAS,a0EFf0000005pcb,2022-06-30,a00Ff000003QWFWIA4,HOU/DEL/0223/00675,YES
a0EFf0000005pccMAA,005Ff000001F2fFIAS,a0EFf0000005pcc,2022-06-30,a00Ff000003QWFfIAO,HOU/DEL/0223/00684,YES
a0EFf0000005pcdMAA,005Ff000001F2fFIAS,a0EFf0000005pcd,2022-06-30,a00Ff000003X6RbIAK,HOU/DEL/0223/01212,YES
a0EFf0000005pceMAA,005Ff000001F2fFIAS,a0EFf0000005pce,2022-06-30,a00Ff000003X6SNIA0,HOU/DEL/0223/01260,YES
a0EFf0000005pcfMAA,005Ff000001F2fFIAS,a0EFf0000005pcf,2022-06-30,a00Ff000003X6SuIAK,HOU/DEL/0223/01293,YES
a0EFf0000005pcgMAA,005Ff000001F2fFIAS,a0EFf0000005pcg,2022-06-30,a00Ff000003X6tIIAS,HOU/DEL/0223/02127,YES
a0EFf0000005pchMAA,005Ff000001F2fFIAS,a0EFf0000005pch,2022-06-30,a00Ff000003X6tyIAC,HOU/DEL/0223/02169,YES
a0EFf0000005pciMAA,005Ff000001F2fFIAS,a0EFf0000005pci,2022-06-30,a00Ff000003X6QZIA0,HOU/DEL/0223/01148,YES
a0EFf0000005pcjMAA,005Ff000001F2fFIAS,a0EFf0000005pcj,2022-06-30,a00Ff000003X6QhIAK,HOU/DEL/0223/01156,YES
a0EFf0000005pckMAA,005Ff000001F2fFIAS,a0EFf0000005pck,2022-06-30,a00Ff000003X6Q2IAK,HOU/DEL/0223/01115,YES
a0EFf0000005pclMAA,005Ff000001F2fFIAS,a0EFf0000005pcl,2022-06-30,a00Ff000003X6RFIA0,HOU/DEL/0223/01190,YES
a0EFf0000005pcmMAA,005Ff000001F2fFIAS,a0EFf0000005pcm,2022-12-31,a00Ff000003X6QZIA0,HOU/DEL/0223/01148,YES
a0EFf0000005pcnMAA,005Ff000001F2fFIAS,a0EFf0000005pcn,2022-12-31,a00Ff000003QPKdIAO,HOU/DEL/0223/00588,YES
a0EFf0000005pcoMAA,005Ff000001F2fFIAS,a0EFf0000005pco,2022-12-31,a00Ff000003X7B7IAK,HOU/DEL/0223/02932,YES
a0EFf0000005pcpMAA,005Ff000001F2fFIAS,a0EFf0000005pcp,2022-12-31,a00Ff000003X7CtIAK,HOU/DEL/0223/03042,YES
a0EFf0000005pcqMAA,005Ff000001F2fFIAS,a0EFf0000005pcq,2022-12-31,a00Ff000003X7DxIAK,HOU/DEL/0223/03207,YES
a0EFf0000005pcrMAA,005Ff000001F2fFIAS,a0EFf0000005pcr,2022-12-31,a00Ff000003QPLLIA4,HOU/DEL/0223/00632,YES
a0EFf0000005pcsMAA,005Ff000001F2fFIAS,a0EFf0000005pcs,2022-12-31,a00Ff000003X7E5IAK,HOU/DEL/0223/03215,YES
a0EFf0000005pctMAA,005Ff000001F2fFIAS,a0EFf0000005pct,2022-12-31,a00Ff000003X7DwIAK,HOU/DEL/0223/03206,YES
a0EFf0000005pcuMAA,005Ff000001F2fFIAS,a0EFf0000005pcu,2022-12-31,a00Ff000003X7BlIAK,HOU/DEL/0223/02972,YES
a0EFf0000005pcvMAA,005Ff000001F2fFIAS,a0EFf0000005pcv,2022-12-31,a00Ff000003X7FDIA0,HOU/DEL/0223/03285,YES
a0EFf0000005pcwMAA,005Ff000001F2fFIAS,a0EFf0000005pcw,2022-12-31,a00Ff000003QPLfIAO,HOU/DEL/0223/00652,YES
a0EFf0000005pcxMAA,005Ff000001F2fFIAS,a0EFf0000005pcx,2022-12-31,a00Ff000003X7CLIA0,HOU/DEL/0223/03008,YES
a0EFf0000005pcyMAA,005Ff000001F2fFIAS,a0EFf0000005pcy,2022-12-31,a00Ff000003X798IAC,HOU/DEL/0223/02809,YES
a0EFf0000005pczMAA,005Ff000001F2fFIAS,a0EFf0000005pcz,2023-03-31,a00Ff000003X7BnIAK,HOU/DEL/0223/02974,YES
a0EFf0000005pd0MAA,005Ff000001F2fFIAS,a0EFf0000005pd0,2023-03-31,a00Ff000003X7BwIAK,HOU/DEL/0223/02983,YES
a0EFf0000005pd1MAA,005Ff000001F2fFIAS,a0EFf0000005pd1,2023-03-31,a00Ff000003X7CGIA0,HOU/DEL/0223/03003,YES
a0EFf0000005pd2MAA,005Ff000001F2fFIAS,a0EFf0000005pd2,2023-03-31,a00Ff000003X7CLIA0,HOU/DEL/0223/03008,YES
a0EFf0000005pd3MAA,005Ff000001F2fFIAS,a0EFf0000005pd3,2023-03-31,a00Ff000003X7CVIA0,HOU/DEL/0223/03018,YES
a0EFf0000005pd4MAA,005Ff000001F2fFIAS,a0EFf0000005pd4,2023-03-31,a00Ff000003X77FIAS,HOU/DEL/0223/03191,YES
a0EFf0000005pd5MAA,005Ff000001F2fFIAS,a0EFf0000005pd5,2023-03-31,a00Ff000003X77JIAS,HOU/DEL/0223/03195,YES
a0EFf0000005pd6MAA,005Ff000001F2fFIAS,a0EFf0000005pd6,2023-03-31,a00Ff000003X770IAC,HOU/DEL/0223/03176,YES
a0EFf0000005pd7MAA,005Ff000001F2fFIAS,a0EFf0000005pd7,2023-03-31,a00Ff000003X763IAC,HOU/DEL/0223/03117,YES
a0EFf0000005pd8MAA,005Ff000001F2fFIAS,a0EFf0000005pd8,2023-03-31,a00Ff000003X7DpIAK,HOU/DEL/0223/03100,YES
a0EFf0000005pd9MAA,005Ff000001F2fFIAS,a0EFf0000005pd9,2023-03-31,a00Ff000003X7AfIAK,HOU/DEL/0223/02904,YES
a0EFf0000005pdAMAQ,005Ff000001F2fFIAS,a0EFf0000005pdA,2023-03-31,a00Ff000003X7AmIAK,HOU/DEL/0223/02911,YES
a0EFf0000005pdBMAQ,005Ff000001F2fFIAS,a0EFf0000005pdB,2023-03-31,a00Ff000003QSP1IAO,HOU/DEL/0223/00065,YES
a0EFf0000005pdCMAQ,005Ff000001F2fFIAS,a0EFf0000005pdC,2023-03-31,a00Ff000003QSOzIAO,HOU/DEL/0223/00063,YES
a0EFf0000005pdDMAQ,005Ff000001F2fFIAS,a0EFf0000005pdD,2023-03-31,a00Ff000003X7CpIAK,HOU/DEL/0223/03038,YES
a0EFf0000005pdEMAQ,005Ff000001F2fFIAS,a0EFf0000005pdE,2023-03-31,a00Ff000003QPLLIA4,HOU/DEL/0223/00632,YES
a0EFf0000005pdFMAQ,005Ff000001F2fFIAS,a0EFf0000005pdF,2023-03-31,a00Ff000003X7DOIA0,HOU/DEL/0223/03073,YES
a0EFf0000005pdGMAQ,005Ff000001F2fFIAS,a0EFf0000005pdG,2023-03-31,a00Ff000003QPLWIA4,HOU/DEL/0223/00643,YES
a0EFf0000005pdHMAQ,005Ff000001F2fFIAS,a0EFf0000005pdH,2023-03-31,a00Ff000003X7DxIAK,HOU/DEL/0223/03207,YES
a0EFf0000005pdIMAQ,005Ff000001F2fFIAS,a0EFf0000005pdI,2023-03-31,a00Ff000003X7DwIAK,HOU/DEL/0223/03206,YES
a0EFf0000005pdJMAQ,005Ff000001F2fFIAS,a0EFf0000005pdJ,2023-03-31,a00Ff000003X7E7IAK,HOU/DEL/0223/03217,YES
